IP	Port	Protocol
10.79.1.39	61720	unknown
10.79.1.39	61726	unknown
10.79.1.39	61762	unknown
10.79.1.39	61780	unknown
10.79.1.39	61794	unknown
10.79.1.39	61814	unknown
10.79.1.39	61819	unknown
10.79.1.39	61826	unknown
10.79.1.39	61852	unknown
10.79.1.39	61858	unknown
10.79.1.39	61868	unknown
10.79.1.39	61870	unknown
10.79.1.39	61892	unknown
10.79.1.39	61894	unknown
10.79.1.39	61904	unknown
10.79.1.39	61922	unknown
10.79.1.39	61942	unknown
10.79.1.39	61980	unknown
10.79.1.39	61991	unknown
10.79.1.39	61994	unknown
10.79.1.39	62004	unknown
10.79.1.39	62026	unknown
10.79.1.39	62040	unknown
10.79.1.39	62044	unknown
10.79.1.39	62060	unknown
10.79.1.39	62072	unknown
10.79.1.39	62091	unknown
10.79.1.39	62092	unknown
10.79.1.39	62120	unknown
10.79.1.39	62128	unknown
10.79.1.39	62140	unknown
10.79.1.39	62168	unknown
10.79.1.39	62173	unknown
10.79.1.39	62178	unknown
10.79.1.39	62184	unknown
10.79.1.39	62194	unknown
10.79.1.39	62202	unknown
10.79.1.39	62214	unknown
10.79.1.39	62256	unknown
10.79.1.39	62265	unknown
10.79.1.39	62272	unknown
10.79.1.39	62278	unknown
10.79.1.39	62286	unknown
10.79.1.39	62316	unknown
10.79.1.39	62324	unknown
10.79.1.39	62342	unknown
10.79.1.39	62352	unknown
10.79.1.39	62368	unknown
10.79.1.39	62400	unknown
10.79.1.39	62426	unknown
10.79.1.39	62468	unknown
10.79.1.39	62478	unknown
10.79.1.39	62490	unknown
10.79.1.39	62542	unknown
10.79.1.39	62570	unknown
10.79.1.39	62594	unknown
10.79.1.39	62618	unknown
10.79.1.39	62620	unknown
10.79.1.39	62632	unknown
10.79.1.39	62640	unknown
10.79.1.39	62666	unknown
10.79.1.39	62683	unknown
10.79.1.39	62699	unknown
10.79.1.39	62718	unknown
10.79.1.39	62740	unknown
10.79.1.39	62748	unknown
10.79.1.39	62817	unknown
10.79.1.39	62828	unknown
10.79.1.39	62836	unknown
10.79.1.39	62843	unknown
10.79.1.39	62860	unknown
10.79.1.39	62893	unknown
10.79.1.39	62915	unknown
10.79.1.39	62934	unknown
10.79.1.39	62944	unknown
10.79.1.39	62955	unknown
10.79.1.39	62964	unknown
10.79.1.39	62984	unknown
10.79.1.39	62988	unknown
10.79.1.39	63000	unknown
10.79.1.39	63025	unknown
10.79.1.39	6304	unknown
10.79.1.39	63041	unknown
10.79.1.39	63074	unknown
10.79.1.39	63086	unknown
10.79.1.39	63104	unknown
10.79.1.39	63142	unknown
10.79.1.39	63150	unknown
10.79.1.39	63168	unknown
10.79.1.39	63196	unknown
10.79.1.39	63201	unknown
10.79.1.39	63202	unknown
10.79.1.39	63284	unknown
10.79.1.39	63292	unknown
10.79.1.39	63300	unknown
10.79.1.39	63328	unknown
10.79.1.39	63334	unknown
10.79.1.39	63370	unknown
10.79.1.39	63374	unknown
10.79.1.39	63390	unknown
10.79.1.39	63420	unknown
10.79.1.39	63472	unknown
10.79.1.39	63498	unknown
10.79.1.39	63553	unknown
10.79.1.39	63572	unknown
10.79.1.39	63585	unknown
10.79.1.39	63616	unknown
10.79.1.39	63622	unknown
10.79.1.39	63632	unknown
10.79.1.39	63682	unknown
10.79.1.39	63690	unknown
10.79.1.39	63698	unknown
10.79.1.39	63730	unknown
10.79.1.39	63744	unknown
10.79.1.39	63770	unknown
10.79.1.39	63784	unknown
10.79.1.39	63792	unknown
10.79.1.39	63832	unknown
10.79.1.39	63840	unknown
10.79.1.39	63850	unknown
10.79.1.39	63853	unknown
10.79.1.39	63854	unknown
10.79.1.39	63934	unknown
10.79.1.39	63938	unknown
10.79.1.39	63944	unknown
10.79.1.39	63948	unknown
10.79.1.39	63986	unknown
10.79.1.39	63998	unknown
10.79.1.39	64054	unknown
10.79.1.39	64096	unknown
10.79.1.39	64148	unknown
10.79.1.39	64150	unknown
10.79.1.39	64160	unknown
10.79.1.39	64218	unknown
10.79.1.39	64238	unknown
10.79.1.39	64306	unknown
10.79.1.39	64352	unknown
10.79.1.39	64354	unknown
10.79.1.39	64408	unknown
10.79.1.39	64428	unknown
10.79.1.39	64446	unknown
10.79.1.39	64448	unknown
10.79.1.39	64466	unknown
10.79.1.39	64478	unknown
10.79.1.39	64480	unknown
10.79.1.39	64484	unknown
10.79.1.39	64560	unknown
10.79.1.39	64570	unknown
10.79.1.39	64586	unknown
10.79.1.39	64613	unknown
10.79.1.39	64638	unknown
10.79.1.39	64644	unknown
10.79.1.39	64650	unknown
10.79.1.39	64672	unknown
10.79.1.39	64688	unknown
10.79.1.39	64690	unknown
10.79.1.39	64692	unknown
10.79.1.39	64700	unknown
10.79.1.39	64710	unknown
10.79.1.39	64732	unknown
10.79.1.39	64738	unknown
10.79.1.39	64770	unknown
10.79.1.39	64784	unknown
10.79.1.39	64798	unknown
10.79.1.39	64802	unknown
10.79.1.39	64821	unknown
10.79.1.39	64828	unknown
10.79.1.39	64838	unknown
10.79.1.39	64842	unknown
10.79.1.39	64865	unknown
10.79.1.39	64890	unknown
10.79.1.39	64892	unknown
10.79.1.39	64902	unknown
10.79.1.39	64932	unknown
10.79.1.39	64986	unknown
10.79.1.39	65088	unknown
10.79.1.39	65121	unknown
10.79.1.39	65249	unknown
10.79.1.39	6656	unknown
10.79.1.39	6880	unknown
10.79.1.39	7168	unknown
10.79.1.39	7359	unknown
10.79.1.39	7488	unknown
10.79.1.39	7776	unknown
10.79.1.39	7905	unknown
10.79.1.39	8068	unknown
10.79.1.39	8200	unknown
10.79.1.39	8352	unknown
10.79.1.39	8499	unknown
10.79.1.39	8503	unknown
10.79.1.39	8513	unknown
10.79.1.39	8515	unknown
10.79.1.39	8541	unknown
10.79.1.39	8556	unknown
10.79.1.39	8589	unknown
10.79.1.39	8593	unknown
10.79.1.39	8609	unknown
10.79.1.39	8672	unknown
10.79.1.39	8713	unknown
10.79.1.39	8721	unknown
10.79.1.39	8725	unknown
10.79.1.39	8729	unknown
10.79.1.39	8731	unknown
10.79.1.39	8737	unknown
10.79.1.39	8741	unknown
10.79.1.39	8763	unknown
10.79.1.39	8773	unknown
10.79.1.39	8781	unknown
10.79.1.39	8783	unknown
10.79.1.39	8789	unknown
10.79.1.39	8801	unknown
10.79.1.39	8805	unknown
10.79.1.39	8811	unknown
10.79.1.39	8827	unknown
10.79.1.39	8875	unknown
10.79.1.39	8877	unknown
10.79.1.39	8928	unknown
10.79.1.39	8971	unknown
10.79.1.39	9015	unknown
10.79.1.39	9017	unknown
10.79.1.39	9026	unknown
10.79.1.39	9073	unknown
10.79.1.39	9093	unknown
10.79.1.39	9135	unknown
10.79.1.39	9185	unknown
10.79.1.39	9209	unknown
10.79.1.39	9221	unknown
10.79.1.39	9255	unknown
10.79.1.39	9279	unknown
10.79.1.39	9281	unknown
10.79.1.39	9331	unknown
10.79.1.39	9343	unknown
10.79.1.39	9353	unknown
10.79.1.39	9411	unknown
10.79.1.39	9463	unknown
10.79.1.39	9472	unknown
10.79.1.39	9571	unknown
10.79.1.39	9619	unknown
10.79.1.39	9621	unknown
10.79.1.39	9703	unknown
10.79.1.39	9725	unknown
10.79.1.39	9747	unknown
10.79.1.39	9755	unknown
10.79.1.39	9821	unknown
10.79.1.39	9825	unknown
10.79.1.39	9827	unknown
10.79.1.39	9829	unknown
10.79.1.39	9831	unknown
10.79.1.39	9849	unknown
10.79.1.39	9876	unknown
10.79.1.39	9903	unknown
10.79.1.39	9921	unknown
10.79.1.39	9953	unknown
10.79.1.39	9963	unknown
10.79.1.39	9969	unknown
10.79.1.39	9971	unknown
10.79.1.39	9979	unknown
10.79.1.39	9985	unknown
10.79.1.39	9987	unknown
10.79.1.40	10025	unknown
10.79.1.40	10047	unknown
10.79.1.40	10051	unknown
10.79.1.40	10081	unknown
10.79.1.40	10095	unknown
10.79.1.40	10101	unknown
10.79.1.40	10119	unknown
10.79.1.40	10127	unknown
10.79.1.40	10131	unknown
10.79.1.40	10141	unknown
10.79.1.40	10159	unknown
10.79.1.40	10165	unknown
10.79.1.40	10175	unknown
10.79.1.40	10177	unknown
10.79.1.40	10201	unknown
10.79.1.40	10208	unknown
10.79.1.40	10221	unknown
10.79.1.40	10229	unknown
10.79.1.40	10239	unknown
10.79.1.40	10243	unknown
10.79.1.40	10247	unknown
10.79.1.40	10267	unknown
10.79.1.40	10272	unknown
10.79.1.40	10295	unknown
10.79.1.40	10315	unknown
10.79.1.40	10359	unknown
10.79.1.40	10361	unknown
10.79.1.40	10397	unknown
10.79.1.40	10425	unknown
10.79.1.40	10433	unknown
10.79.1.40	10455	unknown
10.79.1.40	10459	unknown
10.79.1.40	10465	unknown
10.79.1.40	10491	unknown
10.79.1.40	10535	unknown
10.79.1.40	10573	unknown
10.79.1.40	10611	unknown
10.79.1.40	10625	unknown
10.79.1.40	10647	unknown
10.79.1.40	10711	unknown
10.79.1.40	10753	unknown
10.79.1.40	10785	unknown
10.79.1.40	10959	unknown
10.79.1.40	10963	unknown
10.79.1.40	10979	unknown
10.79.1.40	11003	unknown
10.79.1.40	11009	unknown
10.79.1.40	11041	unknown
10.79.1.40	11075	unknown
10.79.1.40	11103	unknown
10.79.1.40	11105	unknown
10.79.1.40	11137	unknown
10.79.1.40	1120	unknown
10.79.1.40	11215	unknown
10.79.1.40	11231	unknown
10.79.1.40	11232	unknown
10.79.1.40	11269	unknown
10.79.1.40	11293	unknown
10.79.1.40	11297	unknown
10.79.1.40	11333	unknown
10.79.1.40	11349	unknown
10.79.1.40	11361	unknown
10.79.1.40	11363	unknown
10.79.1.40	11367	unknown
10.79.1.40	11375	unknown
10.79.1.40	11395	unknown
10.79.1.40	11487	unknown
10.79.1.40	11503	unknown
10.79.1.40	11517	unknown
10.79.1.40	11545	unknown
10.79.1.40	11557	unknown
10.79.1.40	11585	unknown
10.79.1.40	11593	unknown
10.79.1.40	11675	unknown
10.79.1.40	11681	unknown
10.79.1.40	11725	unknown
10.79.1.40	11733	unknown
10.79.1.40	11737	unknown
10.79.1.40	11744	unknown
10.79.1.40	11751	unknown
10.79.1.40	11791	unknown
10.79.1.40	11803	unknown
10.79.1.40	11813	unknown
10.79.1.40	11821	unknown
10.79.1.40	11823	unknown
10.79.1.40	11845	unknown
10.79.1.40	11853	unknown
10.79.1.40	11857	unknown
10.79.1.40	11869	unknown
10.79.1.40	11895	unknown
10.79.1.40	11905	unknown
10.79.1.40	11929	unknown
10.79.1.40	11939	unknown
10.79.1.40	11943	unknown
10.79.1.40	11947	unknown
10.79.1.40	11953	unknown
10.79.1.40	12001	unknown
10.79.1.40	12003	unknown
10.79.1.40	12045	unknown
10.79.1.40	12063	unknown
10.79.1.40	12081	unknown
10.79.1.40	12093	unknown
10.79.1.40	12101	unknown
10.79.1.40	12173	unknown
10.79.1.40	12177	unknown
10.79.1.40	12211	unknown
10.79.1.40	12231	unknown
10.79.1.40	12235	unknown
10.79.1.40	12247	unknown
10.79.1.40	12281	unknown
10.79.1.40	12317	unknown
10.79.1.40	12320	unknown
10.79.1.40	12353	unknown
10.79.1.40	12355	unknown
10.79.1.40	12359	unknown
10.79.1.40	12397	unknown
10.79.1.40	12399	unknown
10.79.1.40	12403	unknown
10.79.1.40	12407	unknown
10.79.1.40	12433	unknown
10.79.1.40	12441	unknown
10.79.1.40	12467	unknown
10.79.1.40	12475	unknown
10.79.1.40	1248	unknown
10.79.1.40	12489	unknown
10.79.1.40	12529	unknown
10.79.1.40	1253	unknown
10.79.1.40	12561	unknown
10.79.1.40	12567	unknown
10.79.1.40	12585	unknown
10.79.1.40	12605	unknown
10.79.1.40	12640	unknown
10.79.1.40	12705	unknown
10.79.1.40	12833	unknown
10.79.1.40	13025	unknown
10.79.1.40	13130	unknown
10.79.1.40	13248	unknown
10.79.1.40	13479	unknown
10.79.1.40	13493	unknown
10.79.1.40	13670	unknown
10.79.1.40	13729	unknown
10.79.1.40	1389	unknown
10.79.1.40	14157	unknown
10.79.1.40	14185	unknown
10.79.1.40	14306	unknown
10.79.1.40	14433	unknown
10.79.1.40	14560	unknown
10.79.1.40	14561	unknown
10.79.1.40	14688	unknown
10.79.1.40	15018	unknown
10.79.1.40	15585	unknown
10.79.1.40	15616	unknown
10.79.1.40	15745	unknown
10.79.1.40	15747	unknown
10.79.1.40	15809	unknown
10.79.1.40	15881	unknown
10.79.1.40	15895	unknown
10.79.1.40	15919	unknown
10.79.1.40	15927	unknown
10.79.1.40	15993	unknown
10.79.1.40	15995	unknown
10.79.1.40	15999	unknown
10.79.1.40	1601	unknown
10.79.1.40	16307	unknown
10.79.1.40	16321	unknown
10.79.1.40	16417	unknown
10.79.1.40	16501	unknown
10.79.1.40	16545	unknown
10.79.1.40	16609	unknown
10.79.1.40	16679	unknown
10.79.1.40	16706	unknown
10.79.1.40	16729	unknown
10.79.1.40	16736	unknown
10.79.1.40	16773	unknown
10.79.1.40	16795	unknown
10.79.1.40	16929	unknown
10.79.1.40	1697	unknown
10.79.1.40	17028	unknown
10.79.1.40	17111	unknown
10.79.1.40	17148	unknown
10.79.1.40	17149	unknown
10.79.1.40	17179	unknown
10.79.1.40	17199	unknown
10.79.1.40	17211	unknown
10.79.1.40	17247	unknown
10.79.1.40	17281	unknown
10.79.1.40	17513	unknown
10.79.1.40	17633	unknown
10.79.1.40	17725	unknown
10.79.1.40	17742	unknown
10.79.1.40	17743	unknown
10.79.1.40	17787	unknown
10.79.1.40	17789	unknown
10.79.1.40	17888	unknown
10.79.1.40	17889	unknown
10.79.1.40	17903	unknown
10.79.1.40	17905	unknown
10.79.1.40	1791	unknown
10.79.1.40	17923	unknown
10.79.1.40	17957	unknown
10.79.1.40	17999	unknown
10.79.1.40	18019	unknown
10.79.1.40	18030	unknown
10.79.1.40	18041	unknown
10.79.1.40	18081	unknown
10.79.1.40	18097	unknown
10.79.1.40	18134	unknown
10.79.1.40	18144	unknown
10.79.1.40	18159	unknown
10.79.1.40	18167	unknown
10.79.1.40	18177	unknown
10.79.1.40	18301	unknown
10.79.1.40	18308	unknown
10.79.1.40	18321	unknown
10.79.1.40	18365	unknown
10.79.1.40	18400	unknown
10.79.1.40	18409	unknown
10.79.1.40	18423	unknown
10.79.1.40	18431	unknown
10.79.1.40	18459	unknown
10.79.1.40	1849	unknown
10.79.1.40	18549	unknown
10.79.1.40	18571	unknown
10.79.1.40	18587	unknown
10.79.1.40	18593	unknown
10.79.1.40	18617	unknown
10.79.1.40	18655	unknown
10.79.1.40	18677	unknown
10.79.1.40	18683	unknown
10.79.1.40	18693	unknown
10.79.1.40	18705	unknown
10.79.1.40	1889	unknown
10.79.1.40	18997	unknown
10.79.1.40	19040	unknown
10.79.1.40	19147	unknown
10.79.1.40	19169	unknown
10.79.1.40	19193	unknown
10.79.1.40	19425	unknown
10.79.1.40	19552	unknown
10.79.1.40	19618	unknown
10.79.1.40	19937	unknown
10.79.1.40	1995	unknown
10.79.1.40	19957	unknown
10.79.1.40	20288	unknown
10.79.1.40	20321	unknown
10.79.1.40	20449	unknown
10.79.1.40	20568	unknown
10.79.1.40	20832	unknown
10.79.1.40	2092	unknown
10.79.1.40	20983	unknown
10.79.1.40	21037	unknown
10.79.1.40	21086	unknown
10.79.1.40	2113	unknown
10.79.1.40	21377	unknown
10.79.1.40	21504	unknown
10.79.1.40	21856	unknown
10.79.1.40	21921	unknown
10.79.1.40	21924	unknown
10.79.1.40	22012	unknown
10.79.1.40	22112	unknown
10.79.1.40	22113	unknown
10.79.1.40	22229	unknown
10.79.1.40	22305	unknown
10.79.1.40	22436	unknown
10.79.1.40	22537	unknown
10.79.1.40	22561	unknown
10.79.1.40	2272	unknown
10.79.1.40	22880	unknown
10.79.1.40	22971	unknown
10.79.1.40	23424	unknown
10.79.1.40	23457	unknown
10.79.1.40	2357	unknown
10.79.1.40	23582	unknown
10.79.1.40	23625	unknown
10.79.1.40	23877	unknown
10.79.1.40	23994	unknown
10.79.1.40	24022	unknown
10.79.1.40	24275	unknown
10.79.1.40	24370	unknown
10.79.1.40	24800	unknown
10.79.1.40	24865	unknown
10.79.1.40	25110	unknown
10.79.1.40	25292	unknown
10.79.1.40	25320	unknown
10.79.1.40	25334	unknown
10.79.1.40	25391	unknown
10.79.1.40	25496	unknown
10.79.1.40	25724	unknown
10.79.1.40	25742	unknown
10.79.1.40	25863	unknown
10.79.1.40	26006	unknown
10.79.1.40	26048	unknown
10.79.1.40	26081	unknown
10.79.1.40	26166	unknown
10.79.1.40	26182	unknown
10.79.1.40	26232	unknown
10.79.1.40	2624	unknown
10.79.1.40	26246	unknown
10.79.1.40	26266	unknown
10.79.1.40	26320	unknown
10.79.1.40	26326	unknown
10.79.1.40	26336	unknown
10.79.1.40	26342	unknown
10.79.1.40	26396	unknown
10.79.1.40	26408	unknown
10.79.1.40	26418	unknown
10.79.1.40	26498	unknown
10.79.1.40	26562	unknown
10.79.1.40	26564	unknown
10.79.1.40	26594	unknown
10.79.1.40	26612	unknown
10.79.1.40	26624	unknown
10.79.1.40	26628	unknown
10.79.1.40	26650	unknown
10.79.1.40	26672	unknown
10.79.1.40	26696	unknown
10.79.1.40	26762	unknown
10.79.1.40	26776	unknown
10.79.1.40	26788	unknown
10.79.1.40	26802	unknown
10.79.1.40	26858	unknown
10.79.1.40	26878	unknown
10.79.1.40	26880	unknown
10.79.1.40	26892	unknown
10.79.1.40	26908	unknown
10.79.1.40	26913	unknown
10.79.1.40	26942	unknown
10.79.1.40	26948	unknown
10.79.1.40	26962	unknown
10.79.1.40	26966	unknown
10.79.1.40	26970	unknown
10.79.1.40	27010	unknown
10.79.1.40	27024	unknown
10.79.1.40	27040	unknown
10.79.1.40	27082	unknown
10.79.1.40	27104	unknown
10.79.1.40	27124	unknown
10.79.1.40	27151	unknown
10.79.1.40	27166	unknown
10.79.1.40	27200	unknown
10.79.1.40	27206	unknown
10.79.1.40	2721	unknown
10.79.1.40	27233	unknown
10.79.1.40	27250	unknown
10.79.1.40	27266	unknown
10.79.1.40	27270	unknown
10.79.1.40	27308	unknown
10.79.1.40	27326	unknown
10.79.1.40	27330	unknown
10.79.1.40	27342	unknown
10.79.1.40	27350	unknown
10.79.1.40	27351	unknown
10.79.1.40	27396	unknown
10.79.1.40	27414	unknown
10.79.1.40	27464	unknown
10.79.1.40	27489	unknown
10.79.1.40	27522	unknown
10.79.1.40	27548	unknown
10.79.1.40	27552	unknown
10.79.1.40	27562	unknown
10.79.1.40	27570	unknown
10.79.1.40	27612	unknown
10.79.1.40	27614	unknown
10.79.1.40	27644	unknown
10.79.1.40	27660	unknown
10.79.1.40	27679	unknown
10.79.1.40	27729	unknown
10.79.1.40	27752	unknown
10.79.1.40	27781	unknown
10.79.1.40	27782	unknown
10.79.1.40	27792	unknown
10.79.1.40	27800	unknown
10.79.1.40	27829	unknown
10.79.1.40	27847	unknown
10.79.1.40	27859	unknown
10.79.1.40	27884	unknown
10.79.1.40	27886	unknown
10.79.1.40	27890	unknown
10.79.1.40	27905	unknown
10.79.1.40	27933	unknown
10.79.1.40	27948	unknown
10.79.1.40	27951	unknown
10.79.1.40	27955	unknown
10.79.1.40	27958	unknown
10.79.1.40	27963	unknown
10.79.1.40	27982	unknown
10.79.1.40	27983	unknown
10.79.1.40	27987	unknown
10.79.1.40	27989	unknown
10.79.1.40	27990	unknown
10.79.1.40	27995	unknown
10.79.1.40	28045	unknown
10.79.1.40	28050	unknown
10.79.1.40	28073	unknown
10.79.1.40	28085	unknown
10.79.1.40	28089	unknown
10.79.1.40	28092	unknown
10.79.1.40	28106	unknown
10.79.1.40	2812	unknown
10.79.1.40	28128	unknown
10.79.1.40	28144	unknown
10.79.1.40	28163	unknown
10.79.1.40	28164	unknown
10.79.1.40	28171	unknown
10.79.1.40	28172	unknown
10.79.1.40	28193	unknown
10.79.1.40	28201	unknown
10.79.1.40	28235	unknown
10.79.1.40	28245	unknown
10.79.1.40	28251	unknown
10.79.1.40	28259	unknown
10.79.1.40	28301	unknown
10.79.1.40	28323	unknown
10.79.1.40	28335	unknown
10.79.1.40	28343	unknown
10.79.1.40	28372	unknown
10.79.1.40	28384	unknown
10.79.1.40	28387	unknown
10.79.1.40	28419	unknown
10.79.1.40	28447	unknown
10.79.1.40	28455	unknown
10.79.1.40	28481	unknown
10.79.1.40	28494	unknown
10.79.1.40	28501	unknown
10.79.1.40	28525	unknown
10.79.1.40	28531	unknown
10.79.1.40	28533	unknown
10.79.1.40	28543	unknown
10.79.1.40	28548	unknown
10.79.1.40	28607	unknown
10.79.1.40	28610	unknown
10.79.1.40	28650	unknown
10.79.1.40	28667	unknown
10.79.1.40	28680	unknown
10.79.1.40	28690	unknown
10.79.1.40	28696	unknown
10.79.1.40	28742	unknown
10.79.1.40	28761	unknown
10.79.1.40	28763	unknown
10.79.1.40	28768	unknown
10.79.1.40	28777	unknown
10.79.1.40	28787	unknown
10.79.1.40	28849	unknown
10.79.1.40	28853	unknown
10.79.1.40	28857	unknown
10.79.1.40	28870	unknown
10.79.1.40	28913	unknown
10.79.1.40	28917	unknown
10.79.1.40	28939	unknown
10.79.1.40	28961	unknown
10.79.1.40	28973	unknown
10.79.1.40	28991	unknown
10.79.1.40	28993	unknown
10.79.1.40	29025	unknown
10.79.1.40	29028	unknown
10.79.1.40	29069	unknown
10.79.1.40	29091	unknown
10.79.1.40	29095	unknown
10.79.1.40	29103	unknown
10.79.1.40	29145	unknown
10.79.1.40	29153	unknown
10.79.1.40	29155	unknown
10.79.1.40	29175	unknown
10.79.1.40	29185	unknown
10.79.1.40	29243	unknown
10.79.1.40	29247	unknown
10.79.1.40	29255	unknown
10.79.1.40	29293	unknown
10.79.1.40	29319	unknown
10.79.1.40	29333	unknown
10.79.1.40	29375	unknown
10.79.1.40	29477	unknown
10.79.1.40	29483	unknown
10.79.1.40	29537	unknown
10.79.1.40	29541	unknown
10.79.1.40	29551	unknown
10.79.1.40	29559	unknown
10.79.1.40	29561	unknown
10.79.1.40	29589	unknown
10.79.1.40	29604	unknown
10.79.1.40	29621	unknown
10.79.1.40	29625	unknown
10.79.1.40	29627	unknown
10.79.1.40	29629	unknown
10.79.1.40	29651	unknown
10.79.1.40	29693	unknown
10.79.1.40	29741	unknown
10.79.1.40	29777	unknown
10.79.1.40	29791	unknown
10.79.1.40	29809	unknown
10.79.1.40	29824	unknown
10.79.1.40	29841	unknown
10.79.1.40	29891	unknown
10.79.1.40	29895	unknown
10.79.1.40	29917	unknown
10.79.1.40	29947	unknown
10.79.1.40	29952	unknown
10.79.1.40	30011	unknown
10.79.1.40	30041	unknown
10.79.1.40	30043	unknown
10.79.1.40	30057	unknown
10.79.1.40	30085	unknown
10.79.1.40	30113	unknown
10.79.1.40	30127	unknown
10.79.1.40	30150	unknown
10.79.1.40	30179	unknown
10.79.1.40	30183	unknown
10.79.1.40	30201	unknown
10.79.1.40	30204	unknown
10.79.1.40	30215	unknown
10.79.1.40	30217	unknown
10.79.1.40	30222	unknown
10.79.1.40	30235	unknown
10.79.1.40	30269	unknown
10.79.1.40	30279	unknown
10.79.1.40	30285	unknown
10.79.1.40	30303	unknown
10.79.1.40	30307	unknown
10.79.1.40	30319	unknown
10.79.1.40	30323	unknown
10.79.1.40	30327	unknown
10.79.1.40	30331	unknown
10.79.1.40	30335	unknown
10.79.1.40	30361	unknown
10.79.1.40	30371	unknown
10.79.1.40	30381	unknown
10.79.1.40	30387	unknown
10.79.1.40	30407	unknown
10.79.1.40	30411	unknown
10.79.1.40	30421	unknown
10.79.1.40	30427	unknown
10.79.1.40	30431	unknown
10.79.1.40	30437	unknown
10.79.1.40	30453	unknown
10.79.1.40	30455	unknown
10.79.1.40	30461	unknown
10.79.1.40	30511	unknown
10.79.1.40	30513	unknown
10.79.1.40	30531	unknown
10.79.1.40	30533	unknown
10.79.1.40	30541	unknown
10.79.1.40	30585	unknown
10.79.1.40	30605	unknown
10.79.1.40	30607	unknown
10.79.1.40	30624	unknown
10.79.1.40	30625	unknown
10.79.1.40	30653	unknown
10.79.1.40	30673	unknown
10.79.1.40	30684	unknown
10.79.1.40	30685	unknown
10.79.1.40	30693	unknown
10.79.1.40	30719	unknown
10.79.1.40	30723	unknown
10.79.1.40	30755	unknown
10.79.1.40	30785	unknown
10.79.1.40	30803	unknown
10.79.1.40	30831	unknown
10.79.1.40	30851	unknown
10.79.1.40	30859	unknown
10.79.1.40	30873	unknown
10.79.1.40	30877	unknown
10.79.1.40	30879	unknown
10.79.1.40	30891	unknown
10.79.1.40	30907	unknown
10.79.1.40	30909	unknown
10.79.1.40	30919	unknown
10.79.1.40	30945	unknown
10.79.1.40	30979	unknown
10.79.1.40	30985	unknown
10.79.1.40	30997	unknown
10.79.1.40	31005	unknown
10.79.1.40	31009	unknown
10.79.1.40	31013	unknown
10.79.1.40	31044	unknown
10.79.1.40	31047	unknown
10.79.1.40	31053	unknown
10.79.1.40	31061	unknown
10.79.1.40	31067	unknown
10.79.1.40	31071	unknown
10.79.1.40	31085	unknown
10.79.1.40	31121	unknown
10.79.1.40	31150	unknown
10.79.1.40	31151	unknown
10.79.1.40	31159	unknown
10.79.1.40	31190	unknown
10.79.1.40	31191	unknown
10.79.1.40	31197	unknown
10.79.1.40	31209	unknown
10.79.1.40	31215	unknown
10.79.1.40	31223	unknown
10.79.1.40	31231	unknown
10.79.1.40	31233	unknown
10.79.1.40	31235	unknown
10.79.1.40	31257	unknown
10.79.1.40	31293	unknown
10.79.1.40	31299	unknown
10.79.1.40	31307	unknown
10.79.1.40	31327	unknown
10.79.1.40	31329	unknown
10.79.1.40	31343	unknown
10.79.1.40	31345	unknown
10.79.1.40	31348	unknown
10.79.1.40	31353	unknown
10.79.1.40	31363	unknown
10.79.1.40	31367	unknown
10.79.1.40	31369	unknown
10.79.1.40	31374	unknown
10.79.1.40	31413	unknown
10.79.1.40	31421	unknown
10.79.1.40	31433	unknown
10.79.1.40	31439	unknown
10.79.1.40	31463	unknown
10.79.1.40	31483	unknown
10.79.1.40	31489	unknown
10.79.1.40	31491	unknown
10.79.1.40	31497	unknown
10.79.1.40	31505	unknown
10.79.1.40	31521	unknown
10.79.1.40	31529	unknown
10.79.1.40	31531	unknown
10.79.1.40	31539	unknown
10.79.1.40	31575	unknown
10.79.1.40	31579	unknown
10.79.1.40	31595	unknown
10.79.1.40	31601	unknown
10.79.1.40	31605	unknown
10.79.1.40	31649	unknown
10.79.1.40	31655	unknown
10.79.1.40	31661	unknown
10.79.1.40	31671	unknown
10.79.1.40	31673	unknown
10.79.1.40	31691	unknown
10.79.1.40	31695	unknown
10.79.1.40	31699	unknown
10.79.1.40	31717	unknown
10.79.1.40	31719	unknown
10.79.1.40	31721	unknown
10.79.1.40	31741	unknown
10.79.1.40	31761	unknown
10.79.1.40	31777	unknown
10.79.1.40	31797	unknown
10.79.1.40	31815	unknown
10.79.1.40	31823	unknown
10.79.1.40	31857	unknown
10.79.1.40	31859	unknown
10.79.1.40	31861	unknown
10.79.1.40	31869	unknown
10.79.1.40	31883	unknown
10.79.1.40	31901	unknown
10.79.1.40	31923	unknown
10.79.1.40	31927	unknown
10.79.1.40	31929	unknown
10.79.1.40	31931	unknown
10.79.1.40	31933	unknown
10.79.1.40	31936	unknown
10.79.1.40	31951	unknown
10.79.1.40	31971	unknown
10.79.1.40	31974	unknown
10.79.1.40	32015	unknown
10.79.1.40	32023	unknown
10.79.1.40	32033	unknown
10.79.1.40	32037	unknown
10.79.1.40	32043	unknown
10.79.1.40	32061	unknown
10.79.1.40	32063	unknown
10.79.1.40	32089	unknown
10.79.1.40	32094	unknown
10.79.1.40	32097	unknown
10.79.1.40	32109	unknown
10.79.1.40	32119	unknown
10.79.1.40	32128	unknown
10.79.1.40	32135	unknown
10.79.1.40	32147	unknown
